Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
hilldiv	2025-03-16	Antton Alberdi		0	2025-03-12 12:39:25.514529
TestGenerator	2025-03-16	Cesar Barboza		0	2025-03-12 12:39:25.514529
wxgenR	2025-03-16	David Woodson		0	2025-03-12 12:39:25.514529
skellam	2025-03-17	Patrick E. Brown	MLE, PINstimation, powerHE	3	2025-03-12 12:39:25.514529
noegletalR	2025-03-17	Frederik Larsen		0	2025-03-12 12:39:25.514529
Rvcg	2025-03-18	Stefan Schlager	Arothron, ashapesampler, concom, cxhull, doolkit, espadon, ETRep, gyro, habtools, jacobi, JFM, JSDNE, molaR, Morpho, morphomap, pressuRe, RCDT, tessellation, Toothnroll, archeoViz, Apollonius, evolqg, nat.templatebrains, patternize, prWarp, SRTsim, TestDimorph, polyhedralCubature	28	2025-03-12 12:39:25.514529
SPUTNIK	2025-03-18	Paolo Inglese		0	2025-03-12 12:39:25.514529
ICS	2025-03-19	Klaus Nordhausen	ICSClust, ICSNP, ICSOutlier, ICSShiny, ICtest, MNM, ellipticalsymmetry, fitHeavyTail, MultNonParam, TCIU, singR, ssaBSS, tensorBSS, tsBSS, mvctm, highOrderPortfolios	16	2025-03-12 12:39:25.514529
btergm	2025-03-19	Philip Leifeld	ergMargins, netmediate	2	2025-03-12 12:39:25.514529
EFAtools	2025-03-19	Markus Steiner	EFA.dimensions	1	2025-03-12 12:39:25.514529
fucom	2025-03-19	Mateus Vanzetta		0	2025-03-12 12:39:25.514529
greatR	2025-03-19	Ruth Kristianingsih		0	2025-03-12 12:39:25.514529
duckdb	2025-03-20	Kirill Müller	brclimr, censo2017, censobr, covidmx, DisImpact, duckdbfs, duckplyr, geocodebr, GWalkR, mfdb, neonstore, overtureR, PKbioanalysis, restez, shinyHugePlot, spanishoddata, SQL, starwarsdb, taxadb, TestGenerator, TrialEmulation, IRexamples, gbifdb, rfishbase, bdc, dietr, FishPhyloMaker	27	2025-03-12 12:39:25.514529
libgeos	2025-03-20	Dewey Dunnington	geos, bigDM, centerline, geomander, osdatahub, redistmetrics, alarmdata, redistverse, redist	9	2025-03-12 12:39:25.514529
symengine	2025-03-20	Jialin Ma	nlmixr2est, nlmixr2extra, babelmixr2, nlmixr2, nlmixr2lib, nlmixr2plot, shinyMixR, xpose.nlmixr2, nlmixr2rpt	9	2025-03-12 12:39:25.514529
googlePolylines	2025-03-20	David Cooley	googleway, graphhopper, mapdeck, opentripplanner, osrm, googletraffic, rStrava, trackeRapp	8	2025-03-12 12:39:25.514529
mgm	2025-03-20	Jonas Haslbeck 	bootnet, mDAG, MultiGroupO, IVPP, powerly	5	2025-03-12 12:39:25.514529
DataCombine	2025-03-20	Christopher Gandrud	E4tools, gesttools, psData, rties	4	2025-03-12 12:39:25.514529
officedown	2025-03-20	David Gohel	ratlas, TestAnaAPP, unhcrdown	3	2025-03-12 12:39:25.514529
clustermq	2025-03-20	Michael Schubert	historicalborrowlong	1	2025-03-12 12:39:25.514529
jinjar	2025-03-20	David Hall	sqltargets	1	2025-03-12 12:39:25.514529
RestRserve	2025-03-20	Dmitry Selivanov	acumos	1	2025-03-12 12:39:25.514529
accessr	2025-03-20	Paul J. Northrop		0	2025-03-12 12:39:25.514529
datasailr	2025-03-20	Toshihiro Umehara		0	2025-03-12 12:39:25.514529
denim	2025-03-20	Anh Phan		0	2025-03-12 12:39:25.514529
disprofas	2025-03-20	Pius Dahinden		0	2025-03-12 12:39:25.514529
ecb	2025-03-20	Eric Persson		0	2025-03-12 12:39:25.514529
gdalcubes	2025-03-20	Marius Appel		0	2025-03-12 12:39:25.514529
hacksaw	2025-03-20	David Ranzolin		0	2025-03-12 12:39:25.514529
httpgd	2025-03-20	Florian Rupprecht		0	2025-03-12 12:39:25.514529
jsonStrings	2025-03-20	Stéphane Laurent		0	2025-03-12 12:39:25.514529
manymodelr	2025-03-20	Nelson Gonzabato		0	2025-03-12 12:39:25.514529
multinet	2025-03-20	Matteo Magnani		0	2025-03-12 12:39:25.514529
opendatatoronto	2025-03-20	Sharla Gelfand		0	2025-03-12 12:39:25.514529
R2BayesX	2025-03-20	Nikolaus Umlauf		0	2025-03-12 12:39:25.514529
Rcrawler	2025-03-20	Salim Khalil		0	2025-03-12 12:39:25.514529
rethnicity	2025-03-20	Fangzhou Xie		0	2025-03-12 12:39:25.514529
rflashtext	2025-03-20	Abraham Jaimes		0	2025-03-12 12:39:25.514529
rjsoncons	2025-03-20	Martin Morgan		0	2025-03-12 12:39:25.514529
tabulate	2025-03-20	Daniel Falbel		0	2025-03-12 12:39:25.514529
unitizer	2025-03-20	Brodie Gaslam		0	2025-03-12 12:39:25.514529
archive	2025-03-21	Gábor Csárdi	amadeus, arealDB, ARPALData, flightsbr, happign, qualtRics, RALSA, shinylive	8	2025-03-12 12:39:25.514529
ore	2025-03-21	Jon Clayden	arrg, reportr, tractor.base, soma, calibrar	5	2025-03-12 12:39:25.514529
hutilscpp	2025-03-21	Hugh Parsonage	grattan, healthyAddress	2	2025-03-12 12:39:25.514529
miWQS	2025-03-21	Paul M. Hargarten	marlod	1	2025-03-12 12:39:25.514529
DataFakeR	2025-03-21	Krystian Igras		0	2025-03-12 12:39:25.514529
RAMClustR	2025-03-21	Helge Hecht		0	2025-03-12 12:39:25.514529
sasr	2025-03-21	Liming Li		0	2025-03-12 12:39:25.514529
shiny.info	2025-03-21	Jakub Nowicki		0	2025-03-12 12:39:25.514529
